user_id,signup_date,city,device,acquisition_channel,user_type
U04306,2024-12-28,Mumbai,iOS,Paid Social,New
U04307,2024-10-22,Bengaluru,Android,Paid Social,New
U04308,2024-12-26,Kolkata,Android,Paid Social,New
U04309,2023-10-01,Bengaluru,Android,Paid Social,Returning
U04310,2024-07-16,Bengaluru,Android,Referral,Returning
U04311,2024-09-27,Delhi,Android,Referral,New
U04312,2023-09-27,Mumbai,Android,Paid Search,Returning
U04313,2024-12-27,Mumbai,Android,Organic,New
U04314,2024-07-07,Bengaluru,Android,Organic,Returning
U04315,2024-12-25,Bengaluru,Android,Paid Search,New
U04316,2024-08-22,Bengaluru,Android,Paid Search,Returning
U04317,2024-05-01,Delhi,Android,Organic,Returning
U04318,2023-10-28,Bengaluru,iOS,Organic,Returning
U04319,2023-05-10,Hyderabad,Android,Referral,Returning
U04320,2024-11-12,Bengaluru,Android,Organic,New
U04321,2023-07-31,Delhi,iOS,Paid Social,Returning
U04322,2024-09-23,Delhi,Android,Referral,New
U04323,2023-02-14,Mumbai,iOS,Paid Social,Returning
U04324,2024-12-02,Hyderabad,Android,Organic,New
U04325,2024-09-16,Bengaluru,Android,Paid Social,New
U04326,2024-10-19,Delhi,Android,Paid Search,New
U04327,2024-11-21,Hyderabad,Android,Organic,New
U04328,2023-12-10,Bengaluru,Android,Paid Search,Returning
U04329,2023-07-28,Hyderabad,Android,Organic,Returning
U04330,2024-07-02,Kolkata,Android,Paid Social,Returning
U04331,2024-11-25,Mumbai,Android,Referral,New
U04332,2024-03-15,Kolkata,iOS,Paid Search,Returning
U04333,2024-11-03,Delhi,Android,Referral,New
U04334,2024-12-15,Delhi,iOS,Paid Search,New
U04335,2023-10-31,Bengaluru,Android,Referral,Returning
U04336,2024-10-10,Bengaluru,Android,Paid Social,New
U04337,2024-09-23,Bengaluru,Android,Organic,New
U04338,2024-10-11,Delhi,Android,Referral,New
U04339,2024-12-14,Mumbai,iOS,Referral,New
U04340,2023-08-12,Bengaluru,Android,Organic,Returning
U04341,2024-11-29,Mumbai,Android,Paid Social,New
U04342,2024-10-22,Bengaluru,iOS,Organic,New
U04343,2024-09-30,Delhi,Android,Organic,Returning
U04344,2024-09-17,Bengaluru,Android,Organic,New
U04345,2023-08-08,Hyderabad,iOS,Paid Search,Returning
U04346,2023-07-21,Mumbai,Android,Organic,Returning
U04347,2024-04-01,Hyderabad,Android,Organic,Returning
U04348,2024-03-02,Bengaluru,iOS,Referral,Returning
U04349,2024-11-26,Delhi,Android,Paid Search,New
U04350,2024-01-17,Kolkata,Android,Paid Social,Returning
U04351,2024-12-10,Bengaluru,Android,Organic,New
U04352,2024-11-03,Delhi,iOS,Organic,New
U04353,2024-02-01,Bengaluru,Android,Paid Social,Returning
U04354,2024-09-13,Bengaluru,Android,Organic,New
U04355,2024-02-26,Delhi,Android,Paid Search,Returning
U04356,2023-11-22,Bengaluru,Android,Referral,Returning
U04357,2023-09-17,Mumbai,Android,Organic,Returning
U04358,2024-09-23,Kolkata,Android,Paid Search,New
U04359,2024-11-13,Bengaluru,Android,Paid Search,New
U04360,2024-05-27,Bengaluru,Android,Organic,Returning
U04361,2024-11-04,Hyderabad,Android,Paid Social,New
U04362,2024-09-20,Delhi,Android,Paid Search,New
U04363,2024-03-23,Kolkata,Android,Organic,Returning
U04364,2024-01-19,Delhi,Android,Paid Search,Returning
U04365,2024-02-16,Mumbai,Android,Paid Search,Returning
U04366,2024-10-27,Kolkata,Android,Paid Search,New
U04367,2024-11-11,Bengaluru,iOS,Referral,New
U04368,2023-01-25,Hyderabad,Android,Paid Social,Returning
U04369,2024-10-10,Mumbai,Android,Organic,New
U04370,2024-12-30,Hyderabad,Android,Referral,New
U04371,2024-12-12,Bengaluru,Android,Paid Social,New
U04372,2024-10-11,Delhi,Android,Organic,New
U04373,2024-11-30,Bengaluru,iOS,Organic,New
U04374,2024-10-04,Kolkata,Android,Organic,New
U04375,2023-01-06,Bengaluru,Android,Organic,Returning
U04376,2024-10-05,Bengaluru,Android,Paid Search,New
U04377,2023-06-15,Kolkata,Android,Organic,Returning
U04378,2024-10-06,Delhi,Android,Referral,New
U04379,2024-02-12,Mumbai,iOS,Paid Search,Returning
U04380,2024-09-28,Delhi,iOS,Organic,New
U04381,2024-11-18,Mumbai,Android,Referral,New
U04382,2024-11-06,Bengaluru,Android,Paid Search,New
U04383,2024-12-24,Delhi,Android,Organic,New
U04384,2024-11-21,Mumbai,Android,Organic,New
U04385,2023-02-25,Delhi,Android,Paid Social,Returning
U04386,2023-03-14,Bengaluru,Android,Paid Search,Returning
U04387,2024-09-15,Bengaluru,iOS,Paid Search,New
U04388,2024-10-14,Hyderabad,Android,Paid Social,New
U04389,2024-09-29,Bengaluru,iOS,Paid Social,Returning
U04390,2024-06-05,Delhi,iOS,Referral,Returning
U04391,2024-10-29,Delhi,Android,Paid Social,New
U04392,2023-02-14,Delhi,Android,Paid Social,Returning
U04393,2024-09-12,Hyderabad,Android,Organic,New
U04394,2023-07-04,Delhi,iOS,Paid Search,Returning
U04395,2024-10-25,Kolkata,Android,Paid Search,New
U04396,2024-09-30,Mumbai,iOS,Paid Search,New
U04397,2024-11-10,Hyderabad,Android,Organic,New
U04398,2023-12-15,Hyderabad,Android,Paid Search,Returning
U04399,2024-12-17,Bengaluru,iOS,Organic,New
U04400,2024-05-28,Kolkata,Android,Paid Search,Returning
U04401,2023-11-14,Hyderabad,iOS,Organic,Returning
U04402,2023-05-11,Mumbai,Android,Referral,Returning
U04403,2024-09-23,Bengaluru,Android,Organic,New
U04404,2024-09-05,Bengaluru,Android,Paid Social,New
U04405,2024-12-10,Mumbai,Android,Paid Search,New
U04406,2023-01-23,Delhi,iOS,Organic,Returning
U04407,2023-05-17,Mumbai,Android,Paid Social,Returning
U04408,2024-09-19,Delhi,Android,Referral,New
U04409,2024-05-31,Mumbai,Android,Paid Social,Returning
U04410,2024-10-14,Bengaluru,Android,Referral,New
U04411,2024-11-25,Bengaluru,iOS,Paid Search,New
U04412,2024-12-31,Bengaluru,Android,Referral,New
U04413,2023-01-07,Hyderabad,iOS,Referral,Returning
U04414,2024-11-16,Mumbai,Android,Paid Social,New
U04415,2024-10-11,Kolkata,Android,Paid Social,New
U04416,2023-12-31,Hyderabad,Android,Paid Social,Returning
U04417,2024-12-10,Hyderabad,Android,Paid Search,New
U04418,2024-12-18,Mumbai,Android,Paid Search,New
U04419,2024-12-11,Hyderabad,iOS,Organic,New
U04420,2024-11-10,Kolkata,Android,Paid Social,New
U04421,2024-11-30,Hyderabad,iOS,Organic,New
U04422,2024-12-19,Bengaluru,Android,Paid Social,New
U04423,2024-04-25,Mumbai,Android,Paid Search,Returning
U04424,2024-09-23,Bengaluru,Android,Organic,New
U04425,2023-04-03,Bengaluru,Android,Organic,Returning
U04426,2024-11-19,Hyderabad,Android,Organic,New
U04427,2024-10-31,Hyderabad,iOS,Paid Search,New
U04428,2024-12-11,Bengaluru,iOS,Organic,New
U04429,2024-11-13,Bengaluru,Android,Organic,New
U04430,2024-10-21,Kolkata,Android,Organic,New
U04431,2024-12-30,Bengaluru,Android,Organic,New
U04432,2023-08-12,Bengaluru,Android,Organic,Returning
U04433,2024-09-26,Hyderabad,Android,Organic,Returning
U04434,2024-09-11,Hyderabad,Android,Paid Social,New
U04435,2024-05-24,Mumbai,iOS,Paid Social,Returning
U04436,2024-09-22,Mumbai,Android,Referral,Returning
U04437,2023-02-20,Delhi,Android,Organic,Returning
U04438,2024-09-18,Bengaluru,iOS,Organic,New
U04439,2024-12-16,Hyderabad,Android,Organic,New
U04440,2024-11-21,Hyderabad,Android,Paid Search,New
U04441,2024-09-10,Delhi,iOS,Organic,New
U04442,2024-11-02,Delhi,Android,Organic,New
U04443,2024-03-19,Delhi,Android,Paid Search,Returning
U04444,2023-05-15,Bengaluru,Android,Organic,Returning
U04445,2024-11-23,Delhi,iOS,Paid Search,New
U04446,2024-09-13,Bengaluru,Android,Paid Search,New
U04447,2024-11-13,Hyderabad,Android,Paid Social,New
U04448,2024-12-21,Bengaluru,Android,Organic,New
U04449,2024-12-13,Hyderabad,Android,Organic,New
U04450,2024-10-27,Mumbai,Android,Paid Search,New
U04451,2023-07-11,Hyderabad,Android,Organic,Returning
U04452,2023-09-02,Kolkata,iOS,Organic,Returning
U04453,2024-04-07,Delhi,Android,Paid Search,Returning
U04454,2024-01-02,Bengaluru,iOS,Organic,Returning
U04455,2024-12-21,Hyderabad,iOS,Organic,New
U04456,2024-11-22,Bengaluru,iOS,Paid Social,New
U04457,2024-11-16,Bengaluru,iOS,Paid Social,New
U04458,2024-01-21,Bengaluru,Android,Organic,Returning
U04459,2024-09-29,Kolkata,iOS,Paid Search,New
U04460,2023-12-18,Bengaluru,Android,Referral,Returning
U04461,2024-10-19,Mumbai,Android,Organic,New
U04462,2024-12-12,Delhi,Android,Paid Social,New
U04463,2024-09-11,Mumbai,Android,Organic,New
U04464,2023-10-09,Delhi,Android,Referral,Returning
U04465,2024-10-14,Kolkata,iOS,Organic,New
U04466,2024-11-21,Hyderabad,Android,Organic,New
U04467,2024-09-28,Delhi,Android,Referral,New
U04468,2023-11-03,Delhi,Android,Paid Social,Returning
U04469,2023-10-07,Hyderabad,iOS,Organic,Returning
U04470,2024-11-30,Hyderabad,Android,Paid Social,New
U04471,2024-02-09,Delhi,Android,Referral,Returning
U04472,2024-10-20,Delhi,iOS,Paid Search,New
U04473,2023-07-31,Bengaluru,iOS,Organic,Returning
U04474,2024-11-21,Bengaluru,Android,Organic,New
U04475,2024-12-05,Bengaluru,Android,Referral,New
U04476,2023-01-10,Bengaluru,Android,Organic,Returning
U04477,2024-11-21,Bengaluru,iOS,Organic,New
U04478,2024-09-30,Hyderabad,Android,Organic,New
U04479,2023-01-28,Hyderabad,Android,Organic,Returning
U04480,2024-03-05,Hyderabad,Android,Paid Search,Returning
U04481,2024-12-29,Mumbai,Android,Organic,New
U04482,2024-09-28,Mumbai,Android,Organic,Returning
U04483,2023-08-01,Bengaluru,Android,Organic,Returning
U04484,2024-12-25,Hyderabad,Android,Organic,New
U04485,2024-10-01,Delhi,iOS,Organic,Returning
U04486,2024-11-30,Mumbai,Android,Organic,New
U04487,2024-02-08,Kolkata,iOS,Paid Social,Returning
U04488,2024-09-09,Kolkata,Android,Organic,New
U04489,2024-11-04,Bengaluru,Android,Organic,New
U04490,2024-11-15,Hyderabad,Android,Paid Search,New
U04491,2024-10-06,Bengaluru,Android,Paid Social,New
U04492,2024-06-26,Bengaluru,iOS,Paid Social,Returning
U04493,2023-08-01,Bengaluru,Android,Referral,Returning
U04494,2024-09-11,Bengaluru,iOS,Organic,New
U04495,2024-12-18,Hyderabad,Android,Organic,New
U04496,2024-11-21,Delhi,Android,Organic,New
U04497,2024-09-09,Bengaluru,Android,Organic,New
U04498,2024-10-26,Kolkata,Android,Referral,New
U04499,2023-01-25,Mumbai,iOS,Paid Search,Returning
U04500,2023-10-24,Delhi,Android,Paid Social,Returning
U04501,2024-11-09,Mumbai,Android,Referral,New
U04502,2024-10-20,Mumbai,iOS,Paid Social,New
U04503,2023-05-01,Delhi,Android,Organic,Returning
U04504,2024-12-19,Mumbai,Android,Referral,New
U04505,2024-11-26,Kolkata,Android,Paid Search,New
U04506,2024-10-01,Delhi,Android,Organic,New
U04507,2024-11-23,Mumbai,iOS,Paid Search,New
U04508,2024-09-15,Bengaluru,Android,Referral,New
U04509,2023-05-11,Hyderabad,Android,Paid Social,Returning
U04510,2024-10-01,Delhi,iOS,Organic,New
U04511,2023-12-13,Delhi,Android,Referral,Returning
U04512,2024-10-03,Kolkata,Android,Paid Search,New
U04513,2023-04-26,Mumbai,iOS,Paid Social,Returning
U04514,2024-10-03,Bengaluru,Android,Organic,New
U04515,2024-10-17,Delhi,Android,Organic,New
U04516,2024-10-20,Delhi,iOS,Organic,New
U04517,2024-11-03,Kolkata,Android,Referral,New
U04518,2024-12-03,Delhi,iOS,Referral,New
U04519,2023-12-03,Bengaluru,Android,Organic,Returning
U04520,2024-09-14,Mumbai,Android,Organic,New
U04521,2024-12-22,Delhi,Android,Organic,New
U04522,2024-12-17,Bengaluru,Android,Paid Social,New
U04523,2023-08-15,Kolkata,iOS,Paid Search,Returning
U04524,2023-12-02,Bengaluru,Android,Paid Search,Returning
U04525,2023-08-24,Kolkata,Android,Organic,Returning
U04526,2024-11-19,Hyderabad,Android,Organic,New
U04527,2023-05-03,Bengaluru,Android,Referral,Returning
U04528,2024-05-09,Hyderabad,Android,Paid Search,Returning
U04529,2024-10-29,Hyderabad,Android,Organic,New
U04530,2024-09-27,Mumbai,Android,Organic,New
U04531,2023-09-26,Mumbai,iOS,Organic,Returning
U04532,2024-09-28,Bengaluru,iOS,Organic,New
U04533,2023-12-24,Bengaluru,Android,Organic,Returning
U04534,2024-12-13,Hyderabad,iOS,Paid Social,New
U04535,2024-10-02,Bengaluru,Android,Organic,New
U04536,2024-10-20,Bengaluru,Android,Organic,New
U04537,2024-07-13,Mumbai,Android,Paid Search,Returning
U04538,2023-07-03,Bengaluru,iOS,Organic,Returning
U04539,2024-12-14,Hyderabad,Android,Paid Search,New
U04540,2024-12-19,Hyderabad,Android,Referral,New
U04541,2024-12-01,Hyderabad,Android,Organic,New
U04542,2024-11-01,Bengaluru,Android,Paid Social,New
U04543,2024-09-23,Delhi,iOS,Organic,Returning
U04544,2024-09-05,Hyderabad,Android,Organic,New
U04545,2024-10-05,Delhi,iOS,Organic,New
U04546,2024-09-06,Hyderabad,Android,Paid Social,New
U04547,2023-07-20,Mumbai,Android,Organic,Returning
U04548,2024-10-25,Delhi,iOS,Paid Social,New
U04549,2024-05-28,Delhi,Android,Organic,Returning
U04550,2024-10-01,Mumbai,Android,Paid Search,New
U04551,2024-09-27,Bengaluru,Android,Organic,New
U04552,2023-11-05,Kolkata,Android,Organic,Returning
U04553,2024-10-07,Mumbai,Android,Paid Search,New
U04554,2023-10-10,Bengaluru,Android,Organic,Returning
U04555,2024-11-24,Hyderabad,iOS,Organic,New
U04556,2024-02-29,Delhi,iOS,Paid Search,Returning
U04557,2024-09-14,Bengaluru,Android,Paid Social,Returning
U04558,2023-11-15,Kolkata,Android,Paid Social,Returning
U04559,2024-10-07,Hyderabad,Android,Organic,New
U04560,2024-01-18,Mumbai,iOS,Organic,Returning
U04561,2023-04-02,Hyderabad,Android,Organic,Returning
U04562,2024-12-20,Mumbai,iOS,Organic,New
U04563,2024-12-03,Delhi,Android,Organic,New
U04564,2023-10-21,Bengaluru,Android,Organic,Returning
U04565,2024-09-25,Bengaluru,Android,Organic,New
U04566,2023-03-22,Delhi,Android,Paid Search,Returning
U04567,2024-08-26,Delhi,Android,Organic,Returning
U04568,2024-09-29,Hyderabad,Android,Organic,New
U04569,2024-11-19,Delhi,iOS,Organic,New
U04570,2024-09-16,Mumbai,Android,Organic,Returning
U04571,2024-12-08,Hyderabad,iOS,Paid Social,New
U04572,2024-06-05,Kolkata,Android,Organic,Returning
U04573,2024-10-20,Delhi,Android,Organic,New
U04574,2024-10-24,Kolkata,Android,Referral,New
U04575,2024-04-17,Hyderabad,Android,Organic,Returning
U04576,2025-01-01,Bengaluru,Android,Organic,New
U04577,2024-02-05,Delhi,Android,Paid Social,Returning
U04578,2024-11-20,Bengaluru,Android,Paid Search,New
U04579,2024-11-16,Mumbai,iOS,Referral,New
U04580,2024-10-06,Mumbai,Android,Referral,New
U04581,2024-06-03,Mumbai,Android,Paid Social,Returning
U04582,2024-04-06,Hyderabad,iOS,Organic,Returning
U04583,2024-07-19,Delhi,Android,Paid Search,Returning
U04584,2023-11-13,Delhi,iOS,Organic,Returning
U04585,2023-03-17,Kolkata,Android,Paid Search,Returning
U04586,2023-07-04,Kolkata,Android,Referral,Returning
U04587,2024-12-27,Hyderabad,Android,Organic,New
U04588,2023-12-28,Bengaluru,Android,Referral,Returning
U04589,2023-05-30,Bengaluru,Android,Paid Search,Returning
U04590,2023-01-26,Bengaluru,Android,Organic,Returning
U04591,2024-12-05,Delhi,Android,Referral,New
U04592,2024-10-11,Bengaluru,Android,Paid Search,New
U04593,2023-03-28,Kolkata,Android,Paid Search,Returning
U04594,2024-10-22,Mumbai,Android,Paid Search,New
U04595,2024-12-28,Delhi,Android,Organic,New
U04596,2024-04-24,Delhi,Android,Organic,Returning
U04597,2024-12-22,Delhi,Android,Paid Social,New
U04598,2024-12-28,Delhi,Android,Referral,New
U04599,2024-11-12,Hyderabad,Android,Paid Social,New
U04600,2024-09-18,Bengaluru,Android,Paid Social,New
U04601,2023-06-29,Hyderabad,iOS,Paid Social,Returning
U04602,2023-01-27,Bengaluru,Android,Organic,Returning
U04603,2023-05-11,Delhi,Android,Paid Social,Returning
U04604,2023-07-03,Kolkata,Android,Paid Social,Returning
U04605,2023-05-13,Bengaluru,Android,Organic,Returning
U04606,2024-11-02,Bengaluru,Android,Organic,New
U04607,2023-09-11,Mumbai,iOS,Paid Social,Returning
U04608,2024-11-13,Delhi,Android,Referral,New
U04609,2024-11-26,Bengaluru,iOS,Referral,New
U04610,2024-02-15,Bengaluru,iOS,Paid Search,Returning
U04611,2023-05-25,Bengaluru,Android,Paid Social,Returning
U04612,2024-12-06,Mumbai,Android,Paid Search,New
U04613,2024-01-10,Bengaluru,Android,Referral,Returning
U04614,2024-11-28,Hyderabad,iOS,Paid Search,New
U04615,2024-09-28,Hyderabad,Android,Referral,New
U04616,2024-10-27,Bengaluru,Android,Referral,New
U04617,2024-11-26,Delhi,Android,Organic,New
U04618,2024-12-23,Bengaluru,Android,Referral,New
U04619,2024-12-18,Delhi,Android,Paid Social,New
U04620,2024-12-22,Bengaluru,iOS,Organic,New
U04621,2024-11-24,Hyderabad,Android,Organic,New
U04622,2024-03-20,Delhi,iOS,Paid Social,Returning
U04623,2023-03-11,Mumbai,Android,Organic,Returning
U04624,2023-06-03,Mumbai,Android,Organic,Returning
U04625,2024-10-30,Hyderabad,Android,Paid Search,New
U04626,2023-11-16,Delhi,Android,Organic,Returning
U04627,2023-06-01,Bengaluru,Android,Organic,Returning
U04628,2024-12-31,Kolkata,Android,Paid Social,New
U04629,2024-10-10,Delhi,Android,Organic,New
U04630,2024-09-07,Mumbai,iOS,Paid Search,New
U04631,2024-09-27,Mumbai,Android,Organic,New
U04632,2024-10-11,Mumbai,iOS,Referral,New
U04633,2024-12-16,Bengaluru,Android,Organic,New
U04634,2024-09-15,Bengaluru,Android,Paid Social,New
U04635,2024-06-05,Mumbai,iOS,Paid Social,Returning
U04636,2024-10-29,Mumbai,iOS,Referral,New
U04637,2024-09-13,Hyderabad,iOS,Paid Search,New
U04638,2023-02-05,Hyderabad,iOS,Paid Search,Returning
U04639,2024-10-30,Kolkata,Android,Organic,New
U04640,2024-09-29,Kolkata,iOS,Paid Search,New
U04641,2024-10-07,Hyderabad,Android,Paid Search,New
U04642,2024-10-27,Bengaluru,Android,Paid Search,New
U04643,2024-09-30,Delhi,Android,Organic,New
U04644,2024-09-16,Mumbai,Android,Paid Search,New
U04645,2024-10-16,Mumbai,Android,Paid Search,New
U04646,2024-08-25,Bengaluru,Android,Paid Search,Returning
U04647,2024-01-13,Mumbai,Android,Paid Social,Returning
U04648,2024-10-30,Delhi,iOS,Organic,New
U04649,2024-10-16,Delhi,Android,Paid Search,New
U04650,2024-10-25,Hyderabad,Android,Organic,New
U04651,2023-02-14,Delhi,Android,Paid Social,Returning
U04652,2024-04-17,Mumbai,iOS,Paid Social,Returning
U04653,2024-12-16,Mumbai,iOS,Organic,New
U04654,2024-10-11,Mumbai,Android,Organic,New
U04655,2024-09-28,Bengaluru,iOS,Paid Social,New
U04656,2023-10-29,Mumbai,Android,Paid Social,Returning
U04657,2023-01-18,Delhi,iOS,Organic,Returning
U04658,2024-10-15,Mumbai,Android,Organic,New
U04659,2023-05-18,Bengaluru,Android,Organic,Returning
U04660,2024-12-25,Kolkata,Android,Paid Social,New
U04661,2023-10-22,Hyderabad,Android,Organic,Returning
U04662,2024-03-15,Delhi,Android,Paid Social,Returning
U04663,2024-09-30,Delhi,Android,Paid Social,New
U04664,2024-11-22,Delhi,Android,Paid Social,New
U04665,2023-11-19,Hyderabad,Android,Referral,Returning
U04666,2024-12-03,Mumbai,Android,Paid Search,New
U04667,2024-05-23,Hyderabad,Android,Paid Social,Returning
U04668,2024-12-07,Kolkata,iOS,Paid Social,New
U04669,2024-06-21,Delhi,Android,Paid Social,Returning
U04670,2024-12-24,Mumbai,Android,Paid Search,New
U04671,2024-10-12,Delhi,iOS,Organic,New
U04672,2024-11-08,Mumbai,Android,Referral,New
U04673,2024-10-24,Delhi,Android,Organic,New
U04674,2024-12-28,Hyderabad,Android,Referral,New
U04675,2023-07-23,Bengaluru,iOS,Organic,Returning
U04676,2024-12-13,Bengaluru,Android,Paid Search,New
U04677,2024-10-20,Delhi,Android,Referral,New
U04678,2025-01-01,Kolkata,Android,Paid Social,New
U04679,2024-09-15,Mumbai,iOS,Paid Search,New
U04680,2023-09-28,Delhi,Android,Organic,Returning
U04681,2024-02-13,Delhi,iOS,Organic,Returning
U04682,2024-09-04,Delhi,Android,Organic,New
U04683,2024-05-12,Kolkata,Android,Paid Search,Returning
U04684,2023-09-22,Kolkata,Android,Paid Search,Returning
U04685,2024-05-21,Hyderabad,iOS,Organic,Returning
U04686,2024-12-24,Hyderabad,Android,Organic,New
U04687,2024-10-26,Bengaluru,Android,Referral,New
U04688,2024-10-26,Delhi,Android,Paid Social,New
U04689,2023-03-16,Mumbai,Android,Paid Search,Returning
U04690,2023-05-02,Mumbai,Android,Referral,Returning
U04691,2024-11-05,Bengaluru,Android,Paid Search,New
U04692,2024-10-28,Hyderabad,Android,Organic,New
U04693,2024-09-30,Bengaluru,Android,Organic,Returning
U04694,2023-05-16,Delhi,Android,Referral,Returning
U04695,2024-09-10,Delhi,Android,Organic,New
U04696,2023-01-13,Hyderabad,iOS,Organic,Returning
U04697,2024-10-12,Hyderabad,Android,Referral,New
U04698,2024-12-15,Mumbai,Android,Paid Social,New
U04699,2024-11-16,Hyderabad,Android,Paid Social,New
U04700,2024-02-28,Hyderabad,Android,Paid Social,Returning
U04701,2024-03-14,Delhi,Android,Paid Social,Returning
U04702,2024-09-04,Hyderabad,Android,Organic,New
U04703,2024-11-22,Bengaluru,iOS,Paid Social,New
U04704,2024-11-13,Mumbai,Android,Organic,New
U04705,2024-10-11,Bengaluru,Android,Organic,New
U04706,2024-12-15,Delhi,Android,Referral,New
U04707,2024-10-26,Mumbai,Android,Organic,New
U04708,2024-12-06,Bengaluru,Android,Organic,New
U04709,2024-10-30,Delhi,iOS,Organic,New
U04710,2024-10-07,Mumbai,iOS,Paid Social,New
U04711,2024-07-09,Mumbai,Android,Referral,Returning
U04712,2024-12-19,Bengaluru,Android,Organic,New
U04713,2024-08-06,Bengaluru,Android,Organic,Returning
U04714,2024-04-10,Delhi,Android,Paid Social,Returning
U04715,2023-08-25,Hyderabad,Android,Paid Search,Returning
U04716,2024-11-23,Kolkata,iOS,Organic,New
U04717,2024-11-07,Delhi,Android,Organic,New
U04718,2024-05-19,Hyderabad,Android,Paid Search,Returning
U04719,2024-11-21,Mumbai,Android,Organic,New
U04720,2024-11-05,Kolkata,Android,Paid Social,New
U04721,2024-12-07,Bengaluru,iOS,Organic,New
