session_id,user_id,session_start,device,city,cart_value,delivery_fee
S005368,U03226,2025-06-14T20:19:00,Android,Hyderabad,1152.74,0.0
S005369,U03227,2025-04-12T10:24:00,Android,Hyderabad,384.79,29.0
S005370,U03228,2025-01-29T22:23:00,Android,Bengaluru,501.08,39.0
S005371,U03229,2025-03-22T10:20:00,iOS,Bengaluru,817.17,29.0
S005372,U03229,2025-05-31T15:52:00,iOS,Bengaluru,1517.74,0.0
S005373,U03229,2025-01-19T21:13:00,iOS,Bengaluru,700.74,69.0
S005374,U03230,2025-03-07T16:34:00,iOS,Delhi,967.81,0.0
S005375,U03231,2025-02-03T12:02:00,Android,Mumbai,591.96,19.0
S005376,U03232,2025-03-04T08:33:00,iOS,Hyderabad,806.1,49.0
S005377,U03232,2025-04-03T15:50:00,iOS,Hyderabad,629.55,39.0
S005378,U03233,2025-01-10T16:05:00,iOS,Delhi,501.64,49.0
S005379,U03233,2025-06-29T14:52:00,iOS,Delhi,713.26,49.0
S005380,U03234,2025-06-27T09:34:00,iOS,Delhi,742.62,69.0
S005381,U03235,2025-04-01T22:13:00,Android,Hyderabad,575.63,39.0
S005382,U03236,2025-02-13T11:37:00,Android,Bengaluru,511.04,39.0
S005383,U03237,2025-01-24T14:53:00,Android,Hyderabad,770.24,59.0
S005384,U03238,2025-01-26T13:09:00,Android,Bengaluru,680.58,49.0
S005385,U03239,2025-04-07T15:27:00,Android,Delhi,680.89,39.0
S005386,U03240,2025-03-12T22:01:00,Android,Delhi,672.36,0.0
S005387,U03240,2025-05-09T09:39:00,Android,Delhi,857.58,29.0
S005388,U03241,2025-06-09T17:25:00,Android,Delhi,1217.72,0.0
S005389,U03241,2025-05-31T20:03:00,Android,Delhi,583.84,69.0
S005390,U03241,2025-01-20T16:33:00,Android,Delhi,673.49,19.0
S005391,U03242,2025-01-26T16:49:00,Android,Bengaluru,629.37,39.0
S005392,U03243,2025-05-05T22:24:00,Android,Bengaluru,371.85,59.0
S005393,U03244,2025-05-13T08:51:00,Android,Delhi,386.31,49.0
S005394,U03245,2025-01-29T18:05:00,iOS,Delhi,476.99,39.0
S005395,U03245,2025-04-27T22:36:00,iOS,Delhi,340.97,59.0
S005396,U03245,2025-02-12T11:19:00,iOS,Delhi,963.21,0.0
S005397,U03245,2025-01-08T19:41:00,iOS,Delhi,965.5,0.0
S005398,U03246,2025-01-14T15:19:00,Android,Hyderabad,500.08,69.0
S005399,U03246,2025-01-18T07:26:00,Android,Hyderabad,702.94,19.0
S005400,U03247,2025-02-16T22:14:00,Android,Bengaluru,796.6,0.0
S005401,U03248,2025-04-28T09:49:00,Android,Delhi,864.58,29.0
S005402,U03248,2025-03-18T19:10:00,Android,Delhi,766.81,49.0
S005403,U03249,2025-05-22T12:28:00,Android,Bengaluru,929.69,0.0
S005404,U03249,2025-04-05T22:31:00,Android,Bengaluru,552.16,39.0
S005405,U03250,2025-02-28T16:38:00,iOS,Kolkata,1018.72,59.0
S005406,U03251,2025-01-02T20:44:00,Android,Hyderabad,937.43,0.0
S005407,U03252,2025-04-12T11:40:00,iOS,Kolkata,1208.97,0.0
S005408,U03253,2025-05-24T20:33:00,iOS,Kolkata,989.47,29.0
S005409,U03253,2025-05-06T12:38:00,iOS,Kolkata,591.56,49.0
S005410,U03254,2025-05-21T21:21:00,Android,Delhi,1184.42,39.0
S005411,U03254,2025-03-28T20:46:00,Android,Delhi,1400.25,0.0
S005412,U03255,2025-01-03T09:11:00,Android,Hyderabad,229.27,39.0
S005413,U03255,2025-04-18T14:52:00,Android,Hyderabad,843.85,49.0
S005414,U03256,2025-02-06T08:00:00,Android,Delhi,640.22,49.0
S005415,U03256,2025-03-13T10:36:00,Android,Delhi,690.12,0.0
S005416,U03257,2025-05-18T22:57:00,Android,Kolkata,365.99,69.0
S005417,U03258,2025-01-12T15:44:00,Android,Delhi,661.5,39.0
S005418,U03258,2025-04-09T20:22:00,Android,Delhi,475.79,29.0
S005419,U03259,2025-04-17T16:58:00,Android,Delhi,432.54,39.0
S005420,U03260,2025-01-22T16:08:00,Android,Kolkata,892.33,19.0
S005421,U03261,2025-06-22T19:20:00,Android,Hyderabad,1014.87,0.0
S005422,U03262,2025-06-09T22:24:00,Android,Kolkata,606.44,49.0
S005423,U03263,2025-01-26T14:00:00,Android,Bengaluru,623.29,39.0
S005424,U03264,2025-04-06T09:51:00,Android,Bengaluru,762.15,59.0
S005425,U03265,2025-05-24T13:13:00,iOS,Delhi,451.71,29.0
S005426,U03266,2025-03-22T15:55:00,Android,Delhi,940.27,0.0
S005427,U03267,2025-02-05T20:00:00,Android,Delhi,663.01,39.0
S005428,U03268,2025-03-16T22:24:00,Android,Delhi,410.64,29.0
S005429,U03269,2025-02-20T19:40:00,iOS,Hyderabad,657.47,39.0
S005430,U03270,2025-04-22T17:50:00,iOS,Bengaluru,831.65,29.0
S005431,U03271,2025-03-21T17:27:00,Android,Hyderabad,996.51,49.0
S005432,U03271,2025-04-19T14:27:00,Android,Hyderabad,840.7,29.0
S005433,U03271,2025-04-23T22:34:00,Android,Hyderabad,787.04,49.0
S005434,U03272,2025-06-07T12:36:00,Android,Hyderabad,826.63,39.0
S005435,U03272,2025-06-12T16:00:00,Android,Hyderabad,628.22,49.0
S005436,U03273,2025-06-13T15:15:00,Android,Mumbai,886.02,29.0
S005437,U03273,2025-03-11T20:22:00,Android,Mumbai,870.29,39.0
S005438,U03274,2025-05-27T14:30:00,Android,Delhi,475.98,49.0
S005439,U03274,2025-04-27T12:15:00,Android,Delhi,322.15,29.0
S005440,U03275,2025-05-24T22:39:00,Android,Bengaluru,972.82,0.0
S005441,U03276,2025-05-05T11:08:00,Android,Bengaluru,505.14,0.0
S005442,U03276,2025-06-11T10:07:00,Android,Bengaluru,458.64,39.0
S005443,U03277,2025-05-24T17:46:00,iOS,Hyderabad,622.36,39.0
S005444,U03278,2025-06-28T18:42:00,Android,Delhi,446.97,0.0
S005445,U03279,2025-04-23T10:30:00,Android,Bengaluru,994.46,29.0
S005446,U03279,2025-01-18T07:32:00,Android,Bengaluru,555.37,29.0
S005447,U03279,2025-04-25T18:41:00,Android,Bengaluru,695.1,29.0
S005448,U03280,2025-03-23T15:44:00,Android,Kolkata,726.34,0.0
S005449,U03281,2025-02-06T10:57:00,Android,Mumbai,611.29,0.0
S005450,U03281,2025-06-01T07:17:00,Android,Mumbai,595.65,39.0
S005451,U03282,2025-03-30T20:03:00,iOS,Hyderabad,1658.82,0.0
S005452,U03283,2025-03-22T14:26:00,iOS,Delhi,725.1,59.0
S005453,U03284,2025-06-15T21:48:00,Android,Kolkata,557.26,49.0
S005454,U03284,2025-01-14T10:09:00,Android,Kolkata,707.44,49.0
S005455,U03285,2025-06-09T13:54:00,iOS,Bengaluru,423.89,39.0
S005456,U03286,2025-01-27T20:46:00,Android,Bengaluru,794.01,49.0
S005457,U03287,2025-03-05T15:02:00,Android,Kolkata,675.33,39.0
S005458,U03288,2025-01-18T15:20:00,Android,Kolkata,641.44,29.0
S005459,U03289,2025-05-23T22:01:00,Android,Mumbai,695.76,69.0
S005460,U03289,2025-06-22T19:16:00,Android,Mumbai,767.33,49.0
S005461,U03290,2025-06-01T15:05:00,Android,Bengaluru,634.53,59.0
S005462,U03290,2025-04-03T13:20:00,Android,Bengaluru,413.73,39.0
S005463,U03291,2025-05-09T08:17:00,Android,Delhi,1308.27,0.0
S005464,U03291,2025-05-19T13:07:00,Android,Delhi,695.75,0.0
S005465,U03292,2025-05-29T10:27:00,Android,Hyderabad,1027.32,0.0
S005466,U03292,2025-03-19T15:54:00,Android,Hyderabad,616.34,49.0
S005467,U03293,2025-05-19T07:06:00,iOS,Hyderabad,668.6,39.0
S005468,U03293,2025-01-19T07:50:00,iOS,Hyderabad,611.25,39.0
S005469,U03294,2025-03-16T08:48:00,Android,Delhi,616.88,49.0
S005470,U03294,2025-05-26T14:53:00,Android,Delhi,572.82,49.0
S005471,U03294,2025-04-18T16:57:00,Android,Delhi,1369.63,0.0
S005472,U03295,2025-03-07T10:05:00,Android,Bengaluru,596.7,19.0
S005473,U03296,2025-05-07T17:22:00,iOS,Mumbai,822.49,59.0
S005474,U03296,2025-01-24T07:15:00,iOS,Mumbai,587.32,69.0
S005475,U03297,2025-01-19T14:29:00,Android,Hyderabad,965.56,0.0
S005476,U03297,2025-04-25T20:21:00,Android,Hyderabad,655.56,0.0
S005477,U03297,2025-02-11T07:56:00,Android,Hyderabad,1370.78,0.0
S005478,U03298,2025-04-14T14:45:00,Android,Delhi,420.54,29.0
S005479,U03299,2025-06-15T09:32:00,Android,Mumbai,1412.23,49.0
S005480,U03300,2025-03-20T12:50:00,Android,Kolkata,556.91,49.0
S005481,U03301,2025-02-06T21:03:00,Android,Bengaluru,920.1,0.0
S005482,U03301,2025-05-18T10:58:00,Android,Bengaluru,593.7,19.0
S005483,U03301,2025-05-12T19:11:00,Android,Bengaluru,683.84,59.0
S005484,U03301,2025-05-02T07:24:00,Android,Bengaluru,651.9,29.0
S005485,U03302,2025-03-29T21:36:00,Android,Mumbai,750.46,29.0
S005486,U03302,2025-01-27T07:00:00,Android,Mumbai,403.17,29.0
S005487,U03303,2025-05-13T13:13:00,Android,Mumbai,373.14,29.0
S005488,U03304,2025-05-11T19:38:00,Android,Mumbai,574.93,29.0
S005489,U03304,2025-06-12T19:13:00,Android,Mumbai,1092.26,0.0
S005490,U03305,2025-01-28T21:55:00,iOS,Kolkata,765.03,29.0
S005491,U03305,2025-02-06T12:31:00,iOS,Kolkata,748.05,39.0
S005492,U03306,2025-03-31T11:50:00,iOS,Mumbai,737.75,39.0
S005493,U03307,2025-01-22T14:37:00,Android,Mumbai,922.0,0.0
S005494,U03307,2025-03-17T16:00:00,Android,Mumbai,536.14,0.0
S005495,U03308,2025-06-21T20:58:00,iOS,Bengaluru,871.39,0.0
S005496,U03309,2025-01-21T20:29:00,iOS,Hyderabad,1060.0,0.0
S005497,U03309,2025-06-22T13:05:00,iOS,Hyderabad,953.35,0.0
S005498,U03310,2025-04-12T07:01:00,iOS,Bengaluru,1019.85,0.0
S005499,U03311,2025-04-06T20:20:00,Android,Bengaluru,445.12,39.0
S005500,U03311,2025-01-26T19:39:00,Android,Bengaluru,636.26,39.0
S005501,U03311,2025-01-03T21:56:00,Android,Bengaluru,581.26,29.0
S005502,U03311,2025-04-14T20:12:00,Android,Bengaluru,1245.6,49.0
S005503,U03312,2025-06-14T20:52:00,Android,Mumbai,1887.21,0.0
S005504,U03312,2025-06-08T13:08:00,Android,Mumbai,229.72,59.0
S005505,U03312,2025-04-23T08:30:00,Android,Mumbai,961.63,0.0
S005506,U03313,2025-04-30T16:27:00,Android,Mumbai,510.16,49.0
S005507,U03313,2025-04-24T18:27:00,Android,Mumbai,641.74,49.0
S005508,U03314,2025-04-07T14:58:00,iOS,Kolkata,563.02,19.0
S005509,U03314,2025-04-30T11:43:00,iOS,Kolkata,587.41,39.0
S005510,U03315,2025-01-28T09:11:00,Android,Hyderabad,832.23,39.0
S005511,U03315,2025-04-07T09:55:00,Android,Hyderabad,1008.01,0.0
S005512,U03316,2025-06-29T15:53:00,iOS,Hyderabad,1041.07,0.0
S005513,U03317,2025-02-27T19:49:00,iOS,Delhi,662.36,0.0
S005514,U03318,2025-03-24T17:22:00,Android,Mumbai,277.52,49.0
S005515,U03318,2025-04-21T15:54:00,Android,Mumbai,1937.68,0.0
S005516,U03318,2025-01-22T10:48:00,Android,Mumbai,632.26,29.0
S005517,U03319,2025-01-05T16:44:00,Android,Kolkata,375.87,0.0
S005518,U03320,2025-06-17T18:10:00,iOS,Delhi,604.6,49.0
S005519,U03320,2025-04-03T09:51:00,iOS,Delhi,526.02,39.0
S005520,U03321,2025-03-30T21:06:00,Android,Hyderabad,835.21,19.0
S005521,U03321,2025-01-01T22:23:00,Android,Hyderabad,368.71,29.0
S005522,U03322,2025-02-26T14:19:00,Android,Mumbai,662.18,49.0
S005523,U03323,2025-06-12T10:16:00,iOS,Bengaluru,647.37,29.0
S005524,U03323,2025-02-10T17:08:00,iOS,Bengaluru,703.95,59.0
S005525,U03324,2025-06-19T10:52:00,Android,Mumbai,683.3,49.0
S005526,U03324,2025-03-04T08:10:00,Android,Mumbai,750.74,29.0
S005527,U03325,2025-03-16T19:31:00,Android,Bengaluru,763.6,29.0
S005528,U03325,2025-01-28T17:35:00,Android,Bengaluru,567.42,19.0
S005529,U03326,2025-04-29T13:03:00,Android,Bengaluru,1016.09,19.0
S005530,U03326,2025-02-16T21:32:00,Android,Bengaluru,1735.05,49.0
S005531,U03327,2025-04-08T22:44:00,iOS,Bengaluru,1214.84,49.0
S005532,U03328,2025-04-05T19:56:00,Android,Bengaluru,501.08,0.0
S005533,U03328,2025-04-23T13:20:00,Android,Bengaluru,890.11,29.0
S005534,U03328,2025-06-17T08:30:00,Android,Bengaluru,1005.55,0.0
S005535,U03328,2025-06-22T14:10:00,Android,Bengaluru,588.34,59.0
S005536,U03329,2025-06-29T20:44:00,Android,Delhi,732.64,29.0
S005537,U03330,2025-04-01T08:58:00,Android,Kolkata,883.8,0.0
S005538,U03331,2025-03-21T09:35:00,Android,Delhi,1160.74,0.0
S005539,U03331,2025-02-15T16:38:00,Android,Delhi,638.58,0.0
S005540,U03332,2025-04-08T17:13:00,Android,Hyderabad,536.03,39.0
S005541,U03333,2025-03-27T21:46:00,Android,Mumbai,392.26,39.0
S005542,U03334,2025-06-11T13:56:00,iOS,Bengaluru,1023.68,29.0
S005543,U03335,2025-03-26T19:11:00,Android,Bengaluru,689.57,59.0
S005544,U03335,2025-01-24T14:00:00,Android,Bengaluru,454.13,39.0
S005545,U03336,2025-01-19T17:34:00,iOS,Kolkata,1278.19,0.0
S005546,U03336,2025-04-29T10:51:00,iOS,Kolkata,357.46,39.0
S005547,U03337,2025-03-22T18:21:00,iOS,Mumbai,899.57,49.0
S005548,U03338,2025-05-13T20:32:00,Android,Kolkata,1076.72,0.0
S005549,U03339,2025-02-19T22:12:00,Android,Delhi,845.89,49.0
S005550,U03339,2025-01-22T08:48:00,Android,Delhi,654.62,49.0
S005551,U03340,2025-05-28T17:05:00,Android,Hyderabad,798.2,69.0
S005552,U03340,2025-03-12T22:25:00,Android,Hyderabad,246.13,49.0
S005553,U03341,2025-03-16T16:05:00,Android,Hyderabad,423.0,49.0
S005554,U03342,2025-06-16T15:32:00,Android,Kolkata,607.55,29.0
S005555,U03342,2025-04-21T17:49:00,Android,Kolkata,937.93,0.0
S005556,U03343,2025-01-29T09:59:00,Android,Bengaluru,320.05,0.0
S005557,U03344,2025-04-29T10:33:00,Android,Kolkata,442.77,49.0
S005558,U03345,2025-06-09T20:20:00,Android,Delhi,581.05,39.0
S005559,U03345,2025-01-18T12:29:00,Android,Delhi,605.16,49.0
S005560,U03346,2025-02-04T08:40:00,Android,Hyderabad,756.75,39.0
S005561,U03347,2025-05-19T18:10:00,Android,Mumbai,795.08,19.0
S005562,U03347,2025-04-08T13:01:00,Android,Mumbai,633.25,49.0
S005563,U03348,2025-05-26T12:47:00,Android,Mumbai,962.27,0.0
S005564,U03348,2025-06-08T10:05:00,Android,Mumbai,555.43,0.0
S005565,U03348,2025-01-20T19:25:00,Android,Mumbai,650.9,59.0
S005566,U03349,2025-06-22T10:44:00,Android,Delhi,796.94,59.0
S005567,U03350,2025-01-22T20:59:00,Android,Hyderabad,714.99,39.0
S005568,U03351,2025-06-13T16:07:00,Android,Delhi,656.3,39.0
S005569,U03352,2025-05-24T08:49:00,Android,Mumbai,622.45,49.0
S005570,U03353,2025-06-10T20:10:00,Android,Mumbai,683.9,59.0
S005571,U03354,2025-01-29T20:33:00,Android,Hyderabad,611.99,39.0
S005572,U03355,2025-06-19T15:20:00,Android,Delhi,834.32,49.0
S005573,U03355,2025-02-15T13:52:00,Android,Delhi,404.16,29.0
S005574,U03356,2025-02-19T07:27:00,iOS,Hyderabad,550.61,39.0
S005575,U03357,2025-04-30T12:51:00,Android,Mumbai,955.94,0.0
S005576,U03357,2025-03-04T19:42:00,Android,Mumbai,706.83,29.0
S005577,U03357,2025-01-11T20:36:00,Android,Mumbai,576.04,49.0
S005578,U03357,2025-03-11T11:55:00,Android,Mumbai,499.1,19.0
S005579,U03358,2025-03-30T17:04:00,Android,Mumbai,561.55,69.0
S005580,U03359,2025-02-17T10:26:00,Android,Mumbai,948.56,0.0
S005581,U03359,2025-04-26T12:18:00,Android,Mumbai,771.75,59.0
S005582,U03359,2025-06-15T08:40:00,Android,Mumbai,829.08,59.0
S005583,U03359,2025-02-12T18:43:00,Android,Mumbai,1026.77,39.0
S005584,U03360,2025-01-24T19:07:00,iOS,Hyderabad,661.34,29.0
S005585,U03360,2025-02-03T16:33:00,iOS,Hyderabad,1163.91,49.0
S005586,U03361,2025-04-11T08:58:00,iOS,Hyderabad,1041.95,0.0
S005587,U03362,2025-05-15T10:20:00,Android,Mumbai,525.81,29.0
S005588,U03363,2025-04-18T22:22:00,Android,Bengaluru,681.34,29.0
S005589,U03364,2025-01-02T21:23:00,Android,Mumbai,779.87,29.0
S005590,U03364,2025-06-02T18:56:00,Android,Mumbai,674.7,39.0
S005591,U03365,2025-03-05T20:00:00,iOS,Bengaluru,600.78,19.0
S005592,U03365,2025-03-16T11:35:00,iOS,Bengaluru,464.28,59.0
S005593,U03366,2025-05-25T08:43:00,Android,Bengaluru,262.1,59.0
S005594,U03367,2025-04-08T13:08:00,iOS,Hyderabad,1251.09,29.0
S005595,U03367,2025-02-20T10:50:00,iOS,Hyderabad,1275.61,0.0
S005596,U03368,2025-03-19T10:07:00,Android,Delhi,811.51,49.0
S005597,U03369,2025-03-21T18:31:00,Android,Mumbai,580.38,29.0
S005598,U03370,2025-05-05T08:34:00,Android,Kolkata,650.67,39.0
S005599,U03371,2025-01-30T19:32:00,Android,Bengaluru,776.85,49.0
S005600,U03371,2025-02-20T08:27:00,Android,Bengaluru,716.69,59.0
S005601,U03372,2025-04-06T16:05:00,Android,Bengaluru,742.75,59.0
S005602,U03372,2025-06-19T08:55:00,Android,Bengaluru,505.71,59.0
S005603,U03372,2025-03-19T19:12:00,Android,Bengaluru,729.11,19.0
S005604,U03373,2025-03-10T20:20:00,iOS,Bengaluru,647.1,49.0
S005605,U03373,2025-03-15T19:13:00,iOS,Bengaluru,801.47,49.0
S005606,U03374,2025-04-13T09:49:00,Android,Bengaluru,1164.31,29.0
S005607,U03375,2025-01-12T13:38:00,Android,Hyderabad,699.63,0.0
S005608,U03376,2025-05-19T22:53:00,iOS,Hyderabad,461.17,19.0
S005609,U03377,2025-05-23T18:53:00,iOS,Mumbai,613.92,49.0
S005610,U03378,2025-04-07T21:55:00,iOS,Bengaluru,619.56,49.0
S005611,U03378,2025-01-21T12:25:00,iOS,Bengaluru,533.1,19.0
S005612,U03379,2025-01-14T16:25:00,iOS,Mumbai,333.68,49.0
S005613,U03379,2025-06-29T09:13:00,iOS,Mumbai,437.2,69.0
S005614,U03380,2025-06-21T08:14:00,Android,Bengaluru,408.2,39.0
S005615,U03380,2025-06-23T22:46:00,Android,Bengaluru,780.56,59.0
S005616,U03381,2025-02-22T18:16:00,iOS,Hyderabad,649.5,49.0
S005617,U03382,2025-04-14T10:15:00,Android,Mumbai,1259.16,0.0
S005618,U03383,2025-03-24T17:47:00,iOS,Bengaluru,1225.91,0.0
S005619,U03383,2025-06-06T18:21:00,iOS,Bengaluru,772.85,69.0
S005620,U03384,2025-06-21T12:30:00,iOS,Hyderabad,714.74,29.0
S005621,U03384,2025-05-17T19:26:00,iOS,Hyderabad,581.94,59.0
S005622,U03385,2025-06-26T16:54:00,Android,Hyderabad,459.21,29.0
S005623,U03386,2025-04-17T08:51:00,Android,Delhi,853.24,49.0
S005624,U03386,2025-04-19T21:40:00,Android,Delhi,794.27,19.0
S005625,U03386,2025-02-28T17:50:00,Android,Delhi,507.01,29.0
S005626,U03387,2025-06-21T21:19:00,iOS,Mumbai,377.54,49.0
S005627,U03388,2025-01-28T16:04:00,Android,Mumbai,1183.65,0.0
S005628,U03388,2025-05-29T15:37:00,Android,Mumbai,1486.36,0.0
S005629,U03388,2025-04-12T17:05:00,Android,Mumbai,743.58,49.0
S005630,U03388,2025-01-20T08:58:00,Android,Mumbai,528.04,19.0
S005631,U03388,2025-02-01T17:53:00,Android,Mumbai,448.74,39.0
S005632,U03388,2025-06-27T12:17:00,Android,Mumbai,1218.06,0.0
S005633,U03389,2025-04-26T09:14:00,Android,Bengaluru,359.74,29.0
S005634,U03390,2025-03-05T08:11:00,iOS,Bengaluru,614.07,69.0
S005635,U03391,2025-02-08T10:03:00,Android,Hyderabad,470.46,59.0
S005636,U03391,2025-03-19T21:08:00,Android,Hyderabad,712.3,0.0
S005637,U03392,2025-02-10T21:13:00,Android,Kolkata,625.65,39.0
S005638,U03393,2025-06-17T18:07:00,Android,Mumbai,1249.2,0.0
S005639,U03393,2025-04-05T20:58:00,Android,Mumbai,664.66,29.0
S005640,U03394,2025-05-08T13:45:00,Android,Mumbai,419.4,39.0
S005641,U03395,2025-01-28T22:59:00,Android,Mumbai,445.71,29.0
S005642,U03396,2025-04-08T20:32:00,iOS,Delhi,690.04,29.0
S005643,U03396,2025-04-25T12:50:00,iOS,Delhi,477.46,49.0
S005644,U03397,2025-02-12T10:36:00,Android,Bengaluru,942.72,49.0
S005645,U03397,2025-06-22T17:57:00,Android,Bengaluru,582.23,49.0
S005646,U03398,2025-06-15T16:13:00,iOS,Delhi,719.54,29.0
S005647,U03399,2025-06-02T20:58:00,iOS,Kolkata,471.95,39.0
S005648,U03400,2025-03-02T20:53:00,Android,Hyderabad,700.82,0.0
S005649,U03401,2025-05-25T09:47:00,iOS,Kolkata,790.45,29.0
S005650,U03402,2025-01-05T10:19:00,iOS,Bengaluru,637.58,29.0
S005651,U03402,2025-04-26T07:13:00,iOS,Bengaluru,855.8,49.0
S005652,U03402,2025-02-20T09:09:00,iOS,Bengaluru,712.72,19.0
S005653,U03403,2025-01-18T09:07:00,Android,Mumbai,1775.89,0.0
S005654,U03403,2025-02-05T10:49:00,Android,Mumbai,552.41,29.0
S005655,U03403,2025-03-10T14:27:00,Android,Mumbai,1449.16,29.0
S005656,U03404,2025-02-20T11:55:00,Android,Mumbai,524.94,49.0
S005657,U03404,2025-05-06T20:32:00,Android,Mumbai,1614.86,0.0
S005658,U03404,2025-04-18T22:17:00,Android,Mumbai,448.5,49.0
S005659,U03405,2025-06-08T21:25:00,Android,Bengaluru,1225.16,29.0
S005660,U03406,2025-06-23T11:11:00,Android,Bengaluru,571.32,29.0
S005661,U03407,2025-02-22T18:59:00,Android,Hyderabad,437.63,0.0
S005662,U03408,2025-01-06T20:40:00,Android,Mumbai,1020.03,39.0
S005663,U03408,2025-02-10T19:07:00,Android,Mumbai,529.77,19.0
S005664,U03409,2025-01-17T21:50:00,iOS,Mumbai,567.43,39.0
S005665,U03410,2025-01-30T11:31:00,iOS,Delhi,484.47,19.0
S005666,U03410,2025-05-03T10:20:00,iOS,Delhi,882.87,39.0
S005667,U03410,2025-05-09T10:47:00,iOS,Delhi,504.04,0.0
S005668,U03411,2025-05-23T22:16:00,iOS,Mumbai,525.78,19.0
S005669,U03412,2025-04-28T08:33:00,iOS,Bengaluru,548.42,0.0
S005670,U03413,2025-06-28T15:14:00,Android,Bengaluru,1007.19,0.0
S005671,U03414,2025-06-16T12:39:00,Android,Mumbai,555.72,59.0
S005672,U03414,2025-01-25T19:12:00,Android,Mumbai,528.23,39.0
S005673,U03415,2025-05-02T20:39:00,Android,Delhi,587.8,49.0
S005674,U03416,2025-01-20T20:44:00,Android,Kolkata,250.62,0.0
S005675,U03417,2025-02-02T09:28:00,Android,Delhi,413.36,0.0
S005676,U03417,2025-03-25T09:17:00,Android,Delhi,536.31,29.0
S005677,U03418,2025-04-20T14:30:00,iOS,Bengaluru,764.54,69.0
S005678,U03418,2025-06-20T11:20:00,iOS,Bengaluru,568.3,49.0
S005679,U03419,2025-03-24T22:56:00,Android,Bengaluru,909.14,0.0
S005680,U03420,2025-05-25T14:00:00,Android,Hyderabad,898.53,59.0
S005681,U03420,2025-03-02T07:27:00,Android,Hyderabad,542.96,39.0
S005682,U03420,2025-03-07T19:27:00,Android,Hyderabad,658.37,29.0
S005683,U03421,2025-04-04T15:25:00,Android,Bengaluru,969.34,0.0
S005684,U03421,2025-04-25T07:08:00,Android,Bengaluru,771.58,39.0
S005685,U03422,2025-05-15T22:53:00,Android,Bengaluru,362.93,29.0
S005686,U03423,2025-04-12T14:34:00,Android,Delhi,517.63,0.0
S005687,U03423,2025-04-30T14:34:00,Android,Delhi,1113.81,0.0
S005688,U03423,2025-04-06T07:56:00,Android,Delhi,782.86,29.0
S005689,U03423,2025-02-21T15:47:00,Android,Delhi,550.77,59.0
S005690,U03424,2025-03-24T16:59:00,Android,Delhi,658.83,0.0
S005691,U03425,2025-06-12T17:04:00,iOS,Mumbai,1088.21,49.0
S005692,U03426,2025-06-25T22:17:00,iOS,Mumbai,831.11,59.0
S005693,U03426,2025-06-09T07:42:00,iOS,Mumbai,654.11,39.0
S005694,U03427,2025-05-20T07:01:00,Android,Bengaluru,571.51,39.0
S005695,U03428,2025-03-06T20:40:00,Android,Hyderabad,366.07,19.0
S005696,U03429,2025-02-28T10:32:00,Android,Delhi,552.55,49.0
S005697,U03429,2025-05-27T12:19:00,Android,Delhi,563.68,59.0
S005698,U03430,2025-04-15T16:58:00,Android,Mumbai,998.14,0.0
S005699,U03430,2025-05-21T16:02:00,Android,Mumbai,877.01,69.0
S005700,U03431,2025-01-30T19:28:00,Android,Bengaluru,1091.86,0.0
S005701,U03432,2025-03-22T15:43:00,Android,Mumbai,931.38,0.0
S005702,U03433,2025-03-10T13:24:00,Android,Delhi,744.41,49.0
S005703,U03433,2025-06-04T09:57:00,Android,Delhi,954.19,0.0
S005704,U03433,2025-06-18T19:17:00,Android,Delhi,505.58,39.0
S005705,U03434,2025-01-13T21:56:00,Android,Mumbai,568.54,59.0
S005706,U03435,2025-05-16T13:07:00,Android,Delhi,495.45,39.0
S005707,U03435,2025-04-07T17:43:00,Android,Delhi,529.16,29.0
S005708,U03436,2025-04-14T19:11:00,iOS,Kolkata,492.71,0.0
S005709,U03437,2025-01-26T21:44:00,Android,Bengaluru,724.49,69.0
S005710,U03438,2025-06-17T20:49:00,Android,Kolkata,789.99,29.0
S005711,U03439,2025-06-08T11:39:00,Android,Kolkata,448.11,19.0
S005712,U03439,2025-01-12T07:51:00,Android,Kolkata,585.47,0.0
S005713,U03440,2025-01-01T20:18:00,iOS,Delhi,395.48,59.0
S005714,U03440,2025-03-15T19:02:00,iOS,Delhi,1268.23,29.0
S005715,U03441,2025-06-10T15:51:00,Android,Delhi,471.4,29.0
S005716,U03441,2025-01-13T14:45:00,Android,Delhi,307.46,29.0
S005717,U03441,2025-06-25T22:13:00,Android,Delhi,391.62,29.0
S005718,U03441,2025-02-10T12:06:00,Android,Delhi,1171.67,19.0
S005719,U03442,2025-05-25T15:30:00,Android,Delhi,536.3,19.0
S005720,U03442,2025-02-13T21:46:00,Android,Delhi,417.95,0.0
S005721,U03443,2025-03-09T22:06:00,Android,Kolkata,693.89,39.0
S005722,U03444,2025-06-20T20:41:00,Android,Mumbai,1231.23,19.0
S005723,U03445,2025-01-05T17:22:00,iOS,Mumbai,530.22,59.0
S005724,U03446,2025-05-03T11:38:00,Android,Bengaluru,1726.65,0.0
S005725,U03446,2025-01-07T15:02:00,Android,Bengaluru,491.5,39.0
S005726,U03447,2025-06-30T08:56:00,Android,Hyderabad,1209.71,0.0
S005727,U03447,2025-05-23T10:06:00,Android,Hyderabad,1973.63,0.0
S005728,U03447,2025-04-09T09:35:00,Android,Hyderabad,818.32,49.0
