order_id,session_id,user_id,order_date,order_value,payment_method,payment_status,delivery_fee
O002883,S006965,U04191,2025-04-28T07:55:36,831.08,UPI,Success,49.0
O002884,S006966,U04192,2025-01-23T18:49:36,842.58,UPI,Success,49.0
O002885,S006967,U04193,2025-05-02T13:00:36,1488.32,Card,Success,0.0
O002886,S006970,U04194,2025-01-01T22:40:36,942.89,UPI,Success,0.0
O002887,S006974,U04197,2025-01-24T08:43:36,290.79,UPI,Success,69.0
O002888,S006984,U04204,2025-04-22T16:13:36,957.53,Wallet,Success,0.0
O002890,S006991,U04206,2025-02-06T18:53:36,1205.19,Card,Success,0.0
O002891,S006998,U04210,2025-02-14T13:30:36,401.62,UPI,Success,29.0
O002892,S007003,U04213,2025-03-02T22:14:36,699.38,UPI,Success,0.0
O002893,S007004,U04214,2025-01-24T08:49:36,749.16,UPI,Success,49.0
O002894,S007006,U04215,2025-06-08T07:07:36,478.97,Cash on Delivery,Success,39.0
O002895,S007007,U04215,2025-06-09T11:18:36,1048.5,UPI,Success,29.0
O002896,S007011,U04218,2025-03-11T16:16:36,436.78,Card,Success,39.0
O002897,S007017,U04220,2025-05-19T09:51:36,843.71,Card,Success,59.0
O002898,S007018,U04221,2025-03-31T14:08:36,624.5,UPI,Success,19.0
O002899,S007021,U04223,2025-02-18T10:30:36,543.21,UPI,Success,29.0
O002900,S007023,U04223,2025-04-15T13:33:36,757.08,UPI,Success,19.0
O002901,S007027,U04226,2025-01-29T09:01:36,794.4,UPI,Success,69.0
O002902,S007030,U04226,2025-03-09T07:09:36,679.03,UPI,Success,29.0
O002903,S007037,U04231,2025-03-10T19:38:36,344.21,UPI,Success,49.0
O002904,S007042,U04233,2025-02-22T12:06:36,714.42,Card,Success,59.0
O002905,S007045,U04234,2025-03-18T18:12:36,456.81,UPI,Success,39.0
O002906,S007047,U04234,2025-04-13T18:22:36,923.47,UPI,Success,0.0
O002907,S007050,U04235,2025-05-27T21:41:36,1325.38,Card,Success,0.0
O002908,S007051,U04236,2025-04-17T16:56:36,709.64,Card,Success,29.0
O002909,S007053,U04238,2025-04-15T13:23:36,597.59,Card,Success,29.0
O002910,S007055,U04238,2025-05-25T21:05:36,500.26,UPI,Success,49.0
O002912,S007061,U04242,2025-02-09T17:15:36,1146.25,Cash on Delivery,Success,0.0
O002913,S007065,U04245,2025-04-19T18:46:36,551.06,Wallet,Success,39.0
O002914,S007066,U04245,2025-01-12T12:00:36,607.63,UPI,Success,39.0
O002915,S007069,U04247,2025-02-18T09:25:36,826.83,UPI,Success,39.0
O002916,S007075,U04253,2025-03-19T11:03:36,1031.91,Cash on Delivery,Success,0.0
O002917,S007079,U04256,2025-03-07T13:44:36,346.06,Card,Success,29.0
O002918,S007080,U04257,2025-06-26T08:44:36,589.14,Cash on Delivery,Success,39.0
O002919,S007083,U04260,2025-06-29T19:58:36,449.68,UPI,Success,39.0
O002920,S007085,U04261,2025-02-01T19:20:36,1426.45,UPI,Success,0.0
O002921,S007086,U04262,2025-06-19T16:23:36,906.54,UPI,Success,0.0
O002922,S007090,U04264,2025-04-05T22:32:36,726.8,Wallet,Success,19.0
O002924,S007094,U04267,2025-03-14T07:30:36,876.57,UPI,Success,49.0
O002925,S007097,U04269,2025-01-03T21:18:36,615.3,Wallet,Success,49.0
O002926,S007103,U04271,2025-01-08T16:44:36,436.04,UPI,Success,39.0
O002927,S007107,U04273,2025-01-07T11:22:36,809.26,Card,Success,29.0
O002928,S007108,U04274,2025-03-29T20:04:36,833.85,Card,Success,39.0
O002929,S007112,U04275,2025-04-27T21:57:36,321.87,UPI,Success,19.0
O002930,S007122,U04281,2025-05-30T21:32:36,398.59,UPI,Success,69.0
O002931,S007124,U04282,2025-02-13T12:01:36,478.02,UPI,Success,59.0
O002932,S007125,U04283,2025-04-09T15:38:36,430.99,Cash on Delivery,Success,49.0
O002933,S007126,U04283,2025-02-18T12:10:36,868.11,UPI,Success,39.0
O002934,S007130,U04285,2025-01-16T19:47:36,451.36,UPI,Success,19.0
O002935,S007134,U04287,2025-06-30T17:27:36,700.02,UPI,Success,49.0
O002936,S007139,U04289,2025-05-24T22:36:36,708.82,Card,Success,29.0
O002937,S007142,U04291,2025-01-02T21:14:36,655.23,Card,Success,19.0
O002938,S007143,U04292,2025-06-25T19:12:36,950.14,Card,Success,39.0
O002939,S007147,U04295,2025-04-01T10:36:36,836.57,Card,Success,59.0
O002940,S007149,U04296,2025-01-10T14:12:36,436.56,UPI,Success,39.0
O002941,S007150,U04297,2025-05-06T10:45:36,543.98,Card,Success,19.0
O002942,S007151,U04298,2025-05-01T16:59:36,416.16,UPI,Success,0.0
O002943,S007152,U04299,2025-03-06T11:22:36,865.92,Wallet,Success,0.0
O002944,S007153,U04299,2025-06-24T18:24:36,287.21,Card,Success,0.0
O002946,S007158,U04302,2025-02-20T15:24:36,392.25,UPI,Success,0.0
O002947,S007159,U04302,2025-03-01T11:24:36,1200.2,UPI,Success,0.0
O002948,S007162,U04304,2025-02-23T08:32:36,581.07,Wallet,Success,49.0
O002949,S007163,U04305,2025-04-14T21:36:36,890.79,Wallet,Success,39.0
O002950,S007164,U04306,2025-04-29T22:56:36,431.89,Card,Success,39.0
O002951,S007170,U04309,2025-05-04T10:54:36,578.09,Cash on Delivery,Success,69.0
O002952,S007171,U04310,2025-05-15T16:17:36,655.39,UPI,Success,39.0
O002953,S007173,U04311,2025-04-01T17:43:36,560.74,UPI,Success,69.0
O002954,S007176,U04313,2025-03-22T09:31:36,381.98,UPI,Success,29.0
O002955,S007178,U04313,2025-03-10T16:53:36,728.43,UPI,Success,19.0
O002956,S007179,U04314,2025-06-30T09:31:36,638.98,Card,Success,49.0
O002957,S007181,U04316,2025-03-14T09:01:36,495.63,UPI,Success,29.0
O002958,S007182,U04317,2025-05-24T17:03:36,1116.65,UPI,Success,0.0
O002959,S007184,U04319,2025-01-15T10:31:36,550.01,UPI,Success,39.0
O002960,S007190,U04324,2025-04-28T11:31:36,591.76,UPI,Success,39.0
O002961,S007191,U04324,2025-05-20T10:58:36,634.72,UPI,Success,39.0
O002962,S007196,U04327,2025-01-27T14:49:36,817.21,Cash on Delivery,Success,39.0
O002964,S007198,U04328,2025-06-21T12:32:36,863.2,UPI,Success,39.0
O002965,S007199,U04328,2025-03-19T09:38:36,738.4,Wallet,Success,59.0
O002966,S007201,U04329,2025-01-13T19:09:36,880.71,UPI,Success,49.0
O002967,S007205,U04331,2025-04-16T08:13:36,653.26,Card,Success,29.0
O002968,S007210,U04335,2025-06-02T21:42:36,374.66,UPI,Success,0.0
O002970,S007216,U04339,2025-05-30T13:12:36,549.2,Card,Success,39.0
O002971,S007217,U04340,2025-04-24T13:25:36,443.64,Cash on Delivery,Success,29.0
O002972,S007219,U04341,2025-01-18T22:41:36,1017.13,Wallet,Success,29.0
O002973,S007221,U04343,2025-02-05T10:32:36,1035.32,UPI,Success,0.0
O002974,S007222,U04344,2025-04-24T18:15:36,485.37,Cash on Delivery,Success,49.0
O002975,S007224,U04345,2025-03-09T21:40:36,544.53,UPI,Success,29.0
O002977,S007226,U04345,2025-02-27T09:50:36,646.49,UPI,Success,29.0
O002978,S007227,U04345,2025-03-10T20:56:36,487.42,UPI,Success,59.0
O002979,S007229,U04346,2025-04-12T12:46:36,861.23,Wallet,Success,39.0
O002980,S007230,U04346,2025-01-11T09:46:36,1552.51,UPI,Success,0.0
O002981,S007231,U04347,2025-01-04T10:37:36,846.3,UPI,Success,19.0
O002983,S007233,U04348,2025-06-26T15:11:36,825.69,UPI,Success,39.0
O002984,S007234,U04349,2025-06-02T18:23:36,555.3,UPI,Success,49.0
O002985,S007237,U04350,2025-04-05T18:42:36,460.63,UPI,Success,19.0
O002986,S007239,U04351,2025-04-11T15:50:36,1163.24,UPI,Success,0.0
O002987,S007240,U04352,2025-05-06T11:59:36,428.7,UPI,Success,29.0
O002988,S007244,U04355,2025-04-09T07:09:36,583.18,Cash on Delivery,Success,49.0
O002989,S007245,U04356,2025-05-03T10:19:36,1107.61,Cash on Delivery,Success,0.0
O002991,S007254,U04363,2025-05-15T14:40:36,592.35,UPI,Success,39.0
O002992,S007257,U04365,2025-05-18T12:19:36,868.59,UPI,Success,49.0
O002994,S007260,U04366,2025-02-09T08:22:36,611.82,Card,Success,39.0
O002995,S007263,U04369,2025-06-14T16:21:36,555.97,Card,Success,49.0
O002998,S007273,U04377,2025-06-07T15:56:36,489.97,Card,Success,59.0
O002999,S007277,U04379,2025-02-01T19:44:36,780.98,UPI,Success,39.0
O003000,S007284,U04383,2025-04-30T13:52:36,828.86,UPI,Success,19.0
O003001,S007288,U04385,2025-01-21T18:55:36,617.67,UPI,Success,39.0
O003002,S007289,U04385,2025-05-16T08:17:36,1340.14,Card,Success,0.0
O003004,S007294,U04390,2025-02-13T15:23:36,675.17,UPI,Success,39.0
O003005,S007296,U04392,2025-02-22T11:38:36,1042.93,UPI,Success,0.0
O003006,S007298,U04393,2025-01-19T09:18:36,479.01,Cash on Delivery,Success,49.0
O003007,S007300,U04394,2025-01-12T16:28:36,880.45,Card,Success,39.0
O003008,S007304,U04396,2025-04-13T18:52:36,715.34,Card,Success,29.0
O003009,S007308,U04398,2025-03-15T09:35:36,1166.47,UPI,Success,39.0
O003010,S007309,U04398,2025-06-05T15:29:36,940.65,UPI,Success,59.0
O003011,S007311,U04400,2025-05-22T15:44:36,1191.97,Card,Success,0.0
O003012,S007312,U04401,2025-03-03T17:54:36,534.6,Wallet,Success,29.0
O003013,S007316,U04402,2025-02-15T07:57:36,721.81,UPI,Success,29.0
O003015,S007323,U04406,2025-04-13T15:40:36,821.63,UPI,Success,0.0
O003016,S007324,U04407,2025-06-18T12:11:36,1056.76,Card,Success,0.0
O003018,S007332,U04411,2025-05-02T17:43:36,533.35,UPI,Success,69.0
O003019,S007333,U04412,2025-05-11T19:14:36,972.84,UPI,Success,0.0
O003020,S007336,U04413,2025-02-23T19:26:36,355.97,UPI,Success,0.0
O003021,S007341,U04414,2025-01-18T17:27:36,772.11,Card,Success,39.0
O003022,S007342,U04415,2025-04-02T08:39:36,987.79,Cash on Delivery,Success,0.0
O003023,S007343,U04416,2025-01-02T17:37:36,555.82,UPI,Success,39.0
O003024,S007349,U04419,2025-02-04T19:01:36,865.16,Card,Success,29.0
O003025,S007353,U04422,2025-01-29T09:52:36,1038.92,UPI,Success,0.0
O003026,S007354,U04423,2025-02-26T20:36:36,904.28,UPI,Success,0.0
O003027,S007357,U04425,2025-02-17T12:09:36,842.03,UPI,Success,29.0
O003028,S007361,U04427,2025-01-03T17:02:36,518.89,UPI,Success,19.0
O003029,S007364,U04429,2025-04-10T22:18:36,741.09,UPI,Success,29.0
O003030,S007366,U04431,2025-04-11T22:07:36,608.36,UPI,Success,39.0
O003031,S007368,U04432,2025-04-21T16:43:36,463.46,Card,Success,39.0
O003032,S007371,U04434,2025-05-22T18:35:36,445.34,UPI,Success,39.0
O003033,S007375,U04436,2025-03-27T07:13:36,903.52,UPI,Success,0.0
O003034,S007376,U04437,2025-05-13T08:43:36,658.27,Card,Success,69.0
O003035,S007379,U04440,2025-05-26T10:48:36,822.54,UPI,Success,59.0
O003036,S007380,U04441,2025-03-23T14:01:36,693.53,Card,Success,49.0
O003037,S007381,U04441,2025-04-16T18:50:36,349.95,UPI,Success,0.0
O003038,S007385,U04444,2025-06-03T16:04:36,1003.52,Wallet,Success,0.0
O003039,S007386,U04445,2025-05-25T19:10:36,356.9,Card,Success,49.0
O003040,S007388,U04447,2025-01-12T16:03:36,939.98,Card,Success,49.0
O003041,S007390,U04449,2025-01-10T14:38:36,544.9,Wallet,Success,49.0
O003042,S007391,U04449,2025-02-19T07:29:36,593.95,Cash on Delivery,Success,59.0
O003043,S007394,U04451,2025-06-30T16:55:36,1454.59,UPI,Success,0.0
O003044,S007397,U04452,2025-02-08T10:29:36,592.44,UPI,Success,29.0
O003045,S007403,U04457,2025-05-18T15:04:36,468.97,Cash on Delivery,Success,29.0
O003046,S007407,U04460,2025-06-17T11:04:36,746.11,Wallet,Success,29.0
O003047,S007409,U04460,2025-05-16T16:08:36,721.6,Wallet,Success,19.0
O003048,S007411,U04461,2025-01-25T22:00:36,471.83,UPI,Success,39.0
O003050,S007421,U04469,2025-04-12T16:25:36,903.48,UPI,Success,0.0
O003051,S007423,U04470,2025-05-25T22:25:36,568.58,UPI,Success,39.0
O003052,S007424,U04471,2025-05-30T15:21:36,517.71,UPI,Success,39.0
O003053,S007425,U04472,2025-06-21T08:47:36,605.42,Cash on Delivery,Success,39.0
O003054,S007426,U04473,2025-03-01T17:38:36,1068.05,Card,Success,0.0
O003056,S007429,U04475,2025-01-22T14:49:36,796.3,Card,Success,59.0
O003057,S007432,U04478,2025-04-12T19:55:36,1060.94,UPI,Success,0.0
O003058,S007433,U04478,2025-01-26T17:51:36,604.16,Card,Success,69.0
O003059,S007437,U04480,2025-01-02T12:33:36,514.02,UPI,Success,29.0
O003060,S007438,U04481,2025-01-01T11:27:36,425.83,Cash on Delivery,Success,39.0
O003061,S007439,U04482,2025-06-19T22:33:36,977.91,UPI,Success,0.0
O003062,S007440,U04482,2025-05-20T14:16:36,873.72,UPI,Success,59.0
O003063,S007445,U04485,2025-04-12T20:23:36,790.07,UPI,Success,29.0
O003065,S007450,U04487,2025-04-07T22:43:36,461.61,Card,Success,59.0
O003066,S007457,U04491,2025-03-06T11:05:36,639.54,UPI,Success,69.0
O003067,S007459,U04492,2025-01-17T17:00:36,1011.62,Wallet,Success,0.0
O003068,S007460,U04493,2025-06-11T18:48:36,1390.75,UPI,Success,0.0
O003070,S007462,U04493,2025-02-15T09:12:36,775.12,Card,Success,0.0
O003071,S007466,U04497,2025-04-01T13:21:36,672.51,UPI,Success,69.0
O003072,S007470,U04499,2025-04-26T13:23:36,1505.85,UPI,Success,0.0
O003073,S007476,U04502,2025-06-11T13:51:36,645.0,Card,Success,29.0
O003075,S007479,U04503,2025-04-18T12:07:36,1590.33,Wallet,Success,0.0
O003076,S007483,U04505,2025-06-12T13:10:36,897.01,UPI,Success,69.0
O003077,S007486,U04507,2025-06-05T21:58:36,799.96,UPI,Success,0.0
O003078,S007489,U04509,2025-01-20T13:44:36,487.5,UPI,Success,29.0
O003079,S007490,U04509,2025-04-13T22:42:36,816.57,Card,Success,19.0
O003081,S007492,U04511,2025-01-12T09:26:36,1094.42,UPI,Success,19.0
O003082,S007497,U04514,2025-05-12T08:09:36,902.49,UPI,Success,0.0
O003084,S007500,U04515,2025-05-15T08:04:36,924.36,UPI,Success,49.0
O003085,S007501,U04515,2025-03-16T15:58:36,794.71,UPI,Success,49.0
O003086,S007502,U04516,2025-03-27T10:34:36,510.89,UPI,Success,39.0
O003087,S007508,U04520,2025-01-28T09:16:36,1411.29,Cash on Delivery,Success,0.0
O003088,S007510,U04521,2025-01-15T17:58:36,1091.64,UPI,Success,0.0
O003089,S007518,U04525,2025-01-22T16:36:36,472.8,Wallet,Success,39.0
O003090,S007523,U04528,2025-02-02T16:57:36,1106.98,UPI,Success,0.0
O003091,S007526,U04531,2025-03-11T20:08:36,823.58,UPI,Success,39.0
O003092,S007528,U04533,2025-05-08T07:52:36,424.62,UPI,Success,29.0
O003093,S007529,U04533,2025-05-03T20:11:36,764.95,UPI,Success,59.0
O003094,S007531,U04534,2025-05-20T20:07:36,840.18,UPI,Success,29.0
O003095,S007535,U04537,2025-06-09T11:24:36,889.71,Wallet,Success,59.0
O003096,S007536,U04538,2025-06-23T15:55:36,905.69,Cash on Delivery,Success,0.0
O003097,S007538,U04539,2025-06-20T14:13:36,731.7,Card,Success,39.0
O003098,S007543,U04543,2025-02-12T18:37:36,708.76,Card,Success,69.0
O003099,S007546,U04546,2025-06-14T16:38:36,592.6,UPI,Success,19.0
O003100,S007549,U04549,2025-01-31T14:53:36,741.03,Card,Success,69.0
O003102,S007553,U04550,2025-06-26T11:30:36,576.98,UPI,Success,39.0
O003103,S007555,U04551,2025-04-18T13:11:36,1757.14,Cash on Delivery,Success,0.0
O003104,S007556,U04551,2025-02-26T09:30:36,380.36,UPI,Success,19.0
O003105,S007558,U04553,2025-04-18T21:45:36,418.91,Card,Success,39.0
O003107,S007560,U04554,2025-03-19T17:21:36,989.12,Wallet,Success,0.0
O003108,S007561,U04554,2025-06-08T18:27:36,1049.2,UPI,Success,0.0
O003109,S007562,U04555,2025-01-17T18:31:36,568.73,UPI,Success,0.0
O003110,S007564,U04556,2025-04-14T15:05:36,517.05,UPI,Success,39.0
O003112,S007566,U04558,2025-03-24T09:23:36,492.63,UPI,Success,39.0
O003113,S007571,U04561,2025-04-27T21:50:36,665.38,UPI,Success,69.0
O003114,S007572,U04562,2025-02-21T18:37:36,1603.36,Cash on Delivery,Success,0.0
O003115,S007573,U04562,2025-02-04T14:03:36,649.61,Cash on Delivery,Success,49.0
O003116,S007576,U04565,2025-01-08T19:16:36,745.92,UPI,Success,39.0
O003117,S007577,U04566,2025-02-19T09:26:36,520.2,UPI,Success,49.0
O003118,S007580,U04568,2025-05-23T16:05:36,365.72,UPI,Success,49.0
O003119,S007581,U04569,2025-03-08T15:30:36,568.19,UPI,Success,49.0
O003120,S007585,U04572,2025-02-14T11:19:36,474.03,UPI,Success,49.0
O003121,S007588,U04574,2025-05-05T11:15:36,1050.2,Wallet,Success,0.0
O003122,S007589,U04575,2025-04-29T14:35:36,345.58,UPI,Success,29.0
O003123,S007590,U04575,2025-05-20T15:38:36,952.82,UPI,Success,19.0
O003124,S007598,U04581,2025-03-31T15:23:36,445.24,UPI,Success,59.0
O003126,S007600,U04581,2025-04-19T14:26:36,1409.01,Cash on Delivery,Success,0.0
O003127,S007602,U04582,2025-05-27T19:57:36,701.13,Wallet,Success,29.0
O003128,S007604,U04584,2025-04-10T17:19:36,726.54,UPI,Success,39.0
O003129,S007605,U04584,2025-06-22T21:17:36,1463.17,UPI,Success,39.0
O003130,S007606,U04585,2025-05-13T07:03:36,909.51,UPI,Success,0.0
O003131,S007607,U04585,2025-03-29T13:10:36,675.53,Card,Success,59.0
O003132,S007608,U04585,2025-02-12T17:18:36,1272.12,Card,Success,59.0
O003134,S007614,U04589,2025-05-28T11:56:36,939.55,UPI,Success,0.0
O003135,S007617,U04590,2025-05-22T07:37:36,893.03,UPI,Success,19.0
O003136,S007620,U04592,2025-06-24T13:47:36,509.49,Wallet,Success,39.0
O003137,S007622,U04594,2025-03-28T21:32:36,773.31,Cash on Delivery,Success,39.0
O003138,S007629,U04599,2025-03-02T14:56:36,946.29,UPI,Success,0.0
O003139,S007630,U04600,2025-03-12T13:05:36,873.33,Wallet,Success,29.0
O003140,S007633,U04601,2025-03-16T10:30:36,630.94,Card,Success,49.0
O003141,S007636,U04602,2025-02-07T11:19:36,709.88,Card,Success,69.0
O003142,S007640,U04605,2025-03-18T14:19:36,1120.59,Wallet,Success,0.0
O003143,S007641,U04605,2025-02-06T18:06:36,519.59,UPI,Success,0.0
O003144,S007645,U04606,2025-06-23T17:50:36,401.78,UPI,Success,29.0
O003145,S007646,U04607,2025-03-06T09:27:36,548.14,UPI,Success,39.0
O003146,S007647,U04607,2025-01-05T21:46:36,608.61,Wallet,Success,29.0
O003147,S007649,U04608,2025-03-13T11:21:36,1119.52,Card,Success,49.0
O003148,S007651,U04609,2025-06-12T21:49:36,573.91,UPI,Success,19.0
O003150,S007654,U04610,2025-06-12T20:05:36,647.06,Card,Success,49.0
O003151,S007655,U04611,2025-06-28T08:37:36,1117.13,UPI,Success,0.0
O003152,S007657,U04613,2025-03-01T18:22:36,1012.62,Cash on Delivery,Success,0.0
O003153,S007659,U04613,2025-04-03T08:55:36,960.82,UPI,Success,49.0
O003154,S007671,U04622,2025-01-06T15:49:36,521.31,UPI,Success,39.0
O003155,S007673,U04623,2025-05-20T09:38:36,496.73,UPI,Success,49.0
O003156,S007682,U04626,2025-03-07T10:46:36,775.32,UPI,Success,29.0
O003157,S007684,U04627,2025-01-28T13:38:36,401.81,UPI,Success,59.0
O003158,S007685,U04627,2025-05-03T20:42:36,410.85,Cash on Delivery,Success,49.0
O003159,S007686,U04628,2025-06-28T17:37:36,1200.37,Card,Success,0.0
O003160,S007691,U04631,2025-05-11T14:15:36,909.12,Wallet,Success,0.0
O003161,S007693,U04633,2025-04-05T17:22:36,798.39,UPI,Success,0.0
O003162,S007695,U04635,2025-01-29T12:29:36,518.71,UPI,Success,0.0
O003163,S007700,U04638,2025-03-07T14:34:36,1133.51,Card,Success,0.0
O003164,S007701,U04639,2025-03-13T10:52:36,950.47,UPI,Success,0.0
O003165,S007702,U04640,2025-06-20T09:20:36,653.65,UPI,Success,39.0
O003166,S007704,U04642,2025-01-02T15:31:36,477.35,Card,Success,29.0
O003167,S007706,U04644,2025-03-28T21:38:36,495.83,Card,Success,39.0
O003168,S007707,U04645,2025-04-23T11:30:36,404.68,UPI,Success,39.0
O003169,S007708,U04646,2025-06-07T08:49:36,473.74,Cash on Delivery,Success,0.0
O003171,S007716,U04652,2025-05-24T14:43:36,932.47,Card,Success,0.0
O003172,S007717,U04653,2025-05-09T11:56:36,500.63,Cash on Delivery,Success,29.0
O003173,S007721,U04656,2025-01-17T15:36:36,993.3,UPI,Success,29.0
O003174,S007724,U04658,2025-03-10T15:39:36,476.17,UPI,Success,0.0
O003175,S007725,U04659,2025-05-06T19:46:36,665.64,Cash on Delivery,Success,29.0
O003176,S007729,U04661,2025-01-24T14:01:36,758.52,UPI,Success,19.0
O003177,S007731,U04663,2025-01-30T19:53:36,1156.77,Card,Success,0.0
O003178,S007732,U04664,2025-05-22T12:04:36,981.64,Wallet,Success,0.0
O003179,S007737,U04668,2025-02-04T16:28:36,740.27,Card,Success,29.0
O003180,S007743,U04673,2025-01-06T13:20:36,753.06,Card,Success,39.0
O003181,S007744,U04674,2025-03-13T21:39:36,526.39,Card,Success,49.0
O003182,S007746,U04676,2025-06-14T19:41:36,973.02,Cash on Delivery,Success,29.0
O003183,S007749,U04678,2025-02-26T10:08:36,519.66,UPI,Success,49.0
O003184,S007758,U04683,2025-01-11T07:57:36,1115.75,Card,Success,0.0
O003185,S007762,U04685,2025-03-27T17:34:36,1593.42,Wallet,Success,0.0
O003186,S007764,U04686,2025-03-06T17:54:36,534.92,Wallet,Success,29.0
O003187,S007765,U04687,2025-03-09T15:02:36,1426.83,UPI,Success,69.0
O003188,S007766,U04687,2025-04-01T10:55:36,790.58,Card,Success,69.0
O003189,S007768,U04688,2025-01-26T21:27:36,689.62,UPI,Success,49.0
O003191,S007770,U04689,2025-01-27T09:01:36,1429.34,UPI,Success,0.0
O003192,S007775,U04693,2025-04-25T16:29:36,804.78,UPI,Success,29.0
O003193,S007780,U04695,2025-04-20T14:02:36,802.1,UPI,Success,39.0
O003194,S007781,U04696,2025-03-31T19:53:36,697.83,Card,Success,39.0
O003195,S007782,U04697,2025-01-14T18:53:36,845.65,Card,Success,19.0
O003196,S007783,U04698,2025-03-03T22:17:36,748.97,UPI,Success,59.0
O003197,S007784,U04699,2025-04-14T21:41:36,1064.99,Card,Success,0.0
O003198,S007785,U04700,2025-05-30T10:29:36,963.4,UPI,Success,0.0
O003199,S007788,U04703,2025-01-23T13:12:36,938.65,UPI,Success,59.0
O003201,S007793,U04708,2025-06-23T16:08:36,586.65,Wallet,Success,0.0
O003202,S007798,U04710,2025-02-21T19:46:36,565.65,Card,Success,19.0
O003203,S007800,U04711,2025-06-27T12:07:36,501.65,UPI,Success,29.0
O003204,S007805,U04713,2025-06-25T14:12:36,765.8,UPI,Success,29.0
O003206,S007807,U04714,2025-01-24T12:37:36,553.65,UPI,Success,29.0
O003207,S007808,U04714,2025-06-06T19:40:36,634.32,Cash on Delivery,Success,29.0
O003208,S007809,U04715,2025-01-11T18:06:36,1986.05,UPI,Success,49.0
O003209,S007811,U04715,2025-06-04T16:17:36,1331.2,Cash on Delivery,Success,0.0
O003210,S007813,U04717,2025-02-13T18:22:36,607.5,UPI,Success,59.0
O003211,S007814,U04718,2025-05-28T22:04:36,553.1,UPI,Success,29.0
O003212,S007815,U04718,2025-05-02T14:12:36,768.14,UPI,Success,39.0
O003213,S007816,U04719,2025-06-17T11:20:36,536.55,Card,Success,39.0
O003214,S007820,U04722,2025-03-01T22:46:36,657.28,Cash on Delivery,Success,39.0
O003215,S007824,U04724,2025-03-27T13:55:36,420.59,Card,Success,0.0
O003218,S007839,U04733,2025-01-31T15:18:36,727.89,Cash on Delivery,Success,69.0
O003219,S007843,U04735,2025-03-07T20:10:36,652.91,Card,Success,29.0
O003220,S007844,U04735,2025-06-16T22:56:36,741.73,UPI,Success,19.0
O003221,S007845,U04736,2025-04-07T10:42:36,832.18,Wallet,Success,39.0
O003222,S007850,U04740,2025-01-01T07:28:36,486.94,UPI,Success,39.0
O003223,S007851,U04741,2025-01-24T09:44:36,246.74,UPI,Success,69.0
O003224,S007856,U04744,2025-05-01T16:48:36,454.31,Card,Success,29.0
O003225,S007859,U04747,2025-05-08T10:16:36,646.66,UPI,Success,49.0
O003226,S007861,U04748,2025-06-30T14:48:36,912.29,Card,Success,0.0
O003227,S007862,U04749,2025-02-08T07:49:36,1322.18,UPI,Success,0.0
